Alignment_name	No_of_taxa	Alignment_length	Total_matrix_cells	Undetermined_characters	Missing_percent	No_variable_sites	Proportion_variable_sites	Parsimony_informative_sites	Proportion_parsimony_informative	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
OG2955.nex	343	913	313159	71538	22.844	912	0.999	912	0.999	13232	2523	14498	15793	11315	8832	4622	18476	15796	32548	5077	12017	7946	10376	9635	22269	12880	14388	1853	7545	0	0	0	21914	0	0	49624	0
OG2956.nex	343	256	87808	13183	15.013	225	0.879	217	0.848	4652	1296	4141	2345	7025	4917	1778	4907	3281	9313	1976	2397	3708	1769	3589	7326	3763	4155	616	1671	0	0	0	11777	0	0	1406	0
OG2957.nex	343	309	105987	15783	14.891	296	0.958	285	0.922	5717	1198	3301	3875	3515	4229	1851	7360	4956	9818	2067	4092	4404	2500	5099	9581	6894	6411	74	3262	0	0	0	14832	0	0	951	0
OG2958.nex	343	421	144403	9388	6.501	385	0.914	372	0.884	9168	2663	7894	8438	6625	7229	3837	9852	12811	12085	1999	4674	6264	4420	7296	9223	6579	9110	1436	3412	0	0	0	8421	0	0	967	0
OG2959.nex	343	189	64827	6890	10.628	170	0.899	161	0.852	3115	364	3190	3078	3649	3106	352	5742	4633	5631	1706	2779	1622	2750	1836	3944	3816	4216	522	1886	0	0	0	6615	0	0	275	0
OG2960.nex	343	318	109074	6583	6.035	270	0.849	256	0.805	7026	909	5743	7454	4651	4868	2540	6963	7415	9150	1875	3267	6700	4403	4605	7685	5433	5893	1887	4024	0	0	0	6360	0	0	223	0
OG2961.nex	343	312	107016	6706	6.266	293	0.939	284	0.91	4298	1145	5147	7323	6497	6936	1516	6836	5022	8959	1301	6389	7348	3518	4277	6924	4787	5890	1091	5106	0	0	0	5930	0	0	776	0
OG2962.nex	343	642	220206	16757	7.61	625	0.974	622	0.969	12439	1035	14511	15938	9072	8604	3850	14144	16385	21168	2594	8076	11219	6695	6349	15344	11662	14705	2477	7182	0	0	0	11557	0	0	5200	0
OG2963.nex	343	640	219520	62580	28.508	638	0.997	634	0.991	7021	838	8530	7976	8350	8471	2662	11043	8427	17978	2714	9057	8144	4807	7785	16263	9713	9464	2284	5413	0	0	0	10887	0	0	51693	0
OG2964.nex	343	439	150577	10694	7.102	435	0.991	433	0.986	7569	3307	10428	9526	6101	7682	2273	9741	10067	12314	2385	8006	4861	4479	6115	11768	7759	9753	1127	4622	0	0	0	8346	0	0	2348	0
OG2965.nex	343	229	78547	6112	7.781	226	0.987	223	0.974	5108	308	3903	4420	3473	3024	1975	3604	4353	9118	1996	3727	2282	2900	3444	7347	3144	3915	856	3538	0	0	0	5038	0	0	1074	0
OG2966.nex	343	201	68943	4376	6.347	191	0.95	178	0.886	3540	1358	4817	5324	3026	4498	1587	3596	5814	5686	1870	2544	1774	1132	4023	3133	3559	3657	1598	2031	0	0	0	4224	0	0	152	0
OG2967.nex	343	399	136857	9497	6.939	361	0.905	350	0.877	8042	1509	2954	3793	9407	7897	1493	10740	4020	20010	3059	5861	4179	2120	4194	10703	7868	11393	2043	6075	0	0	0	8778	0	0	719	0
OG2970.nex	343	267	91581	5393	5.889	250	0.936	235	0.88	7125	693	3916	5168	3267	7753	1358	7122	5055	7304	1068	4740	2793	2954	2384	6263	6156	8312	457	2300	0	0	0	5073	0	0	320	0
OG2975.nex	343	422	144746	17482	12.078	419	0.993	412	0.976	6108	219	10143	14126	4397	6617	1885	5292	13096	9826	2530	5404	8360	6372	6841	9641	5357	5730	1251	4069	0	0	0	9706	0	0	7776	0
OG2976.nex	343	209	71687	7239	10.098	197	0.943	193	0.923	3924	1065	3534	5008	3466	3968	1423	3677	4834	7032	634	2212	2754	1849	2667	5157	3940	3209	1301	2794	0	0	0	4389	0	0	2850	0
OG2977.nex	343	444	152292	14148	9.29	419	0.944	417	0.939	6666	3867	9934	9730	8889	6015	2628	8398	8829	13340	2428	10013	4165	4215	6134	9586	6306	8137	2717	6147	0	0	0	11545	0	0	2603	0
OG2978.nex	343	730	250390	19048	7.607	721	0.988	715	0.979	12544	2215	13545	9972	10949	11135	5185	17418	14853	24758	3382	14185	7831	8889	8342	23135	14575	18539	3517	6373	0	0	0	14603	0	0	4445	0
OG2979.nex	343	568	194824	28760	14.762	524	0.923	510	0.898	13382	1244	12490	10119	6464	11962	5600	9363	8880	16409	2908	7690	5419	5436	7078	13446	10627	10119	1232	6196	0	0	0	17609	0	0	11151	0
OG2981.nex	343	592	203056	16695	8.222	585	0.988	577	0.975	11344	561	10217	21565	4925	4776	2209	9897	18409	23690	3374	10962	2706	10604	11245	17175	9665	7601	1015	4421	0	0	0	13619	0	0	3076	0
OG2983.nex	343	317	108731	33648	30.946	289	0.912	278	0.877	3605	1303	5717	4240	3904	6406	2199	4360	4174	7276	1545	2820	3615	2465	3146	4465	3596	5088	1225	3934	0	0	0	33287	0	0	361	0
OG2985.nex	343	553	189679	20544	10.831	517	0.935	496	0.897	9394	2654	9227	11066	6127	8117	5164	12875	11353	15144	3581	9134	10152	5638	8943	12159	7928	11584	2391	6504	0	0	0	12167	0	0	8377	0
OG2986.nex	343	303	103929	31325	30.141	294	0.97	289	0.954	5489	425	5339	6761	2590	2133	954	2333	4542	6662	2193	3176	4538	2487	4092	9009	4223	4668	299	691	0	0	0	9393	0	0	21932	0
OG2988.nex	343	315	108045	14379	13.308	310	0.984	307	0.975	7283	275	4416	7311	3634	3358	1853	4882	10438	8849	2479	4660	2437	5492	8071	5600	4050	5556	424	2598	0	0	0	6300	0	0	8079	0
OG2989.nex	343	200	68600	7702	11.227	152	0.76	142	0.71	5168	703	3712	4445	2258	3499	970	3989	3778	5345	579	3688	1247	1904	2943	5238	4139	3734	610	2949	0	0	0	7600	0	0	102	0
OG2990.nex	343	497	170471	21683	12.719	486	0.978	473	0.952	6650	1827	5147	4665	10777	6294	4794	12855	5183	21730	3355	6951	7706	4469	4908	11906	8873	9988	3783	6927	0	0	0	14416	0	0	7267	0
OG2991.nex	343	438	150234	12031	8.008	412	0.941	408	0.932	9151	1342	8542	9985	5064	5286	4457	9754	11158	14935	3149	8076	4816	6385	7406	8638	7075	7186	981	4817	0	0	0	11830	0	0	201	0
OG2992.nex	343	255	87465	6171	7.055	238	0.933	228	0.894	5575	2276	6111	6454	1678	3877	3253	4934	4499	6168	567	2180	1715	1737	2865	9524	4617	7153	4105	2006	0	0	0	6120	0	0	51	0
OG2993.nex	343	439	150577	54359	36.1	414	0.943	395	0.9	3365	2574	5149	5701	5836	4474	2283	5914	6130	11105	1565	5849	3708	3928	4483	7135	5980	5274	1210	4555	0	0	0	53122	0	0	1237	0
OG2994.nex	343	588	201684	24858	12.325	583	0.991	582	0.99	7295	2162	8980	9560	8531	10116	4817	13981	10667	18697	2874	11094	9110	6924	6527	16844	9531	10399	1605	7112	0	0	0	12936	0	0	11922	0
OG2995.nex	343	290	99470	26743	26.885	287	0.99	276	0.952	4501	465	3679	4849	2250	1741	1330	5626	3414	8164	1088	5314	1005	5405	6144	8216	4808	3133	341	1254	0	0	0	6670	0	0	20073	0
OG2996.nex	343	322	110446	6864	6.215	266	0.826	249	0.773	7293	1631	5981	6737	3003	6209	2049	8985	7100	11947	2877	4760	3313	4566	5467	6441	5285	6736	655	2547	0	0	0	6119	0	0	745	0
OG2997.nex	343	282	96726	6137	6.345	260	0.922	249	0.883	4608	821	4474	4471	6195	6070	3173	6277	5385	10452	1592	3418	4409	2905	3778	6694	3605	6022	1752	4488	0	0	0	5650	0	0	487	0
OG2998.nex	343	766	262738	43334	16.493	764	0.997	760	0.992	20041	1590	12453	14053	10774	14176	5243	10668	11696	22831	5411	11857	6228	9121	10270	15724	8895	9858	2426	16089	0	0	0	26045	0	0	17289	0
OG2999.nex	343	431	147833	10257	6.938	388	0.9	376	0.872	7883	2425	7185	8397	9041	6966	3428	9543	9579	16453	2274	5892	5354	3884	5603	9509	7298	10805	1148	4909	0	0	0	8621	0	0	1636	0
OG3000.nex	343	307	105301	7593	7.211	267	0.87	253	0.824	7320	943	6133	5414	4491	6412	2794	8219	6168	9912	3006	3256	3096	2252	5163	6094	4481	8140	939	3475	0	0	0	6141	0	0	1452	0
OG3001.nex	343	193	66199	4348	6.568	184	0.953	182	0.943	3686	1555	4068	2951	2273	3075	1197	5288	4465	7126	1715	2925	2327	2194	3804	3413	2367	4646	906	1870	0	0	0	4053	0	0	295	0
OG3002.nex	343	167	57281	23361	40.783	152	0.91	142	0.85	1760	277	2924	2021	1255	1958	318	1687	1572	3763	798	1729	884	919	1788	3620	2465	2128	232	1822	0	0	0	18204	0	0	5157	0
OG3003.nex	343	603	206829	19845	9.595	570	0.945	561	0.93	10091	1134	12315	13459	6855	6889	3365	12709	13840	21570	2748	11165	8008	7865	9272	18279	10638	11603	1290	3889	0	0	0	10856	0	0	8989	0
OG3004.nex	343	222	76146	4464	5.862	206	0.928	200	0.901	4591	1960	4828	4744	3818	4937	1455	3137	5545	4803	1347	4029	2813	3271	4963	4409	3515	3893	1058	2566	0	0	0	4000	0	0	464	0
OG3007.nex	343	194	66542	5014	7.535	188	0.969	176	0.907	3386	457	2526	3433	5474	2276	2162	4763	3612	5884	1461	4189	3583	3026	1601	3349	2663	3680	1265	2738	0	0	0	4850	0	0	164	0
OG3008.nex	343	436	149548	27587	18.447	408	0.936	403	0.924	6890	1010	13276	9091	2959	5596	2696	8995	8817	9107	2896	5872	7939	3832	4688	11348	6798	7086	1700	1365	0	0	0	11336	0	0	16251	0
OG3010.nex	343	207	71001	6225	8.767	199	0.961	194	0.937	2934	243	4007	6653	4887	2382	474	2692	7460	4564	1357	3606	2071	2681	4724	4545	3012	4403	586	1495	0	0	0	5175	0	0	1050	0
OG3011.nex	343	326	111818	7893	7.059	320	0.982	317	0.972	5254	449	11926	12804	2417	3316	1590	6790	10320	9970	2192	4464	4490	3503	5788	5524	4169	6416	338	2205	0	0	0	6521	0	0	1372	0
OG3013.nex	343	173	59339	3271	5.512	153	0.884	142	0.821	2772	3267	3743	4070	2662	2625	2399	3053	4007	3914	1461	2943	1650	2110	3552	3510	1868	3419	1372	1671	0	0	0	3115	0	0	156	0
OG3014.nex	343	761	261023	23371	8.954	756	0.993	754	0.991	9114	2656	14502	15210	13540	8214	5161	17479	16369	31038	5815	15905	5752	10438	11597	18690	11096	12403	2150	10523	0	0	0	15981	0	0	7390	0
OG3016.nex	343	186	63798	6980	10.941	168	0.903	159	0.855	6440	1302	2401	2651	3655	7237	409	2623	2969	3283	3327	1736	3039	2608	1347	4768	2196	2479	260	2088	0	0	0	5580	0	0	1400	0
OG3017.nex	343	211	72373	5008	6.92	182	0.863	169	0.801	4181	1063	4029	5138	1997	5273	2671	4763	4279	5083	757	2888	2288	2623	3851	3807	2054	5291	1611	3718	0	0	0	4434	0	0	574	0
OG3018.nex	343	222	76146	4945	6.494	207	0.932	201	0.905	3565	854	5110	5261	3387	3842	2550	5244	4841	8022	1370	2657	2559	2694	3264	4018	2153	4930	972	3908	0	0	0	4663	0	0	282	0
OG3019.nex	343	456	156408	47437	30.329	438	0.961	428	0.939	7235	299	7518	5472	3478	7227	3962	2369	8281	5098	1422	7052	8482	3615	9303	15183	5988	4486	218	2283	0	0	0	23256	0	0	24181	0
OG3020.nex	343	270	92610	5848	6.315	252	0.933	240	0.889	10624	394	4878	4914	2851	6465	986	6672	5502	8127	572	3513	3881	2528	2558	8265	4372	8338	178	1144	0	0	0	5671	0	0	177	0
OG3021.nex	343	322	110446	9779	8.854	283	0.879	263	0.817	6356	1755	2112	2825	8056	5563	2692	7690	5626	11884	1635	3073	4263	3195	3242	5728	6920	8994	2414	6644	0	0	0	8694	0	0	1085	0
OG3022.nex	343	666	228438	24317	10.645	644	0.967	635	0.953	13886	1273	13416	20369	6912	9294	4289	11573	22573	22382	3105	7986	4962	8027	9274	16360	8577	12795	1566	5502	0	0	0	15319	0	0	8998	0
OG3023.nex	343	747	256221	19796	7.726	709	0.949	675	0.904	10891	1387	12892	11253	13295	13067	4488	21236	17605	29350	5104	13493	6682	7053	13050	17793	11252	11697	2921	11916	0	0	0	15687	0	0	4109	0
OG3024.nex	343	383	131369	18156	13.821	371	0.969	358	0.935	7309	844	5350	6499	3829	8869	1708	7575	9171	9877	2030	6896	5117	4653	3358	9150	7699	8703	1808	2768	0	0	0	13789	0	0	4367	0
OG3025.nex	343	278	95354	7629	8.001	266	0.957	257	0.924	4510	901	5409	6442	3311	5330	2528	6580	6185	10204	937	3994	2484	2904	3578	6538	5093	7008	649	3140	0	0	0	5563	0	0	2066	0
OG3026.nex	343	394	135142	9518	7.043	377	0.957	367	0.931	8435	1938	6357	7209	4396	8133	1594	7321	9122	14143	3064	4679	5805	5004	7917	8288	6666	8353	2701	4499	0	0	0	7883	0	0	1635	0
OG3028.nex	343	266	91238	6013	6.59	258	0.97	255	0.959	3350	762	4724	5821	3884	5043	2565	7968	4634	9964	2010	4841	2897	2483	3645	5604	4548	5839	396	4247	0	0	0	5852	0	0	161	0
OG3030.nex	343	214	73402	6550	8.923	198	0.925	191	0.893	4684	1640	3065	4568	2177	3818	2182	5794	4158	6100	1792	3099	3858	2021	2308	3435	3815	4389	1051	2898	0	0	0	6207	0	0	343	0
OG3031.nex	343	451	154693	13565	8.769	425	0.942	411	0.911	6289	7155	7359	6875	7761	6891	6192	8856	9418	13613	3135	8183	3703	6146	4363	12757	8409	7656	1112	5255	0	0	0	9471	0	0	4094	0
OG3032.nex	343	479	164297	20060	12.21	471	0.983	457	0.954	7956	1955	10364	9895	7084	7565	4375	9006	7433	14372	2128	6312	6075	5137	6212	11344	7116	7905	3074	8929	0	0	0	9580	0	0	10480	0
OG3033.nex	343	203	69629	7151	10.27	200	0.985	197	0.97	5203	167	2279	2045	2458	3483	340	5374	2756	6158	830	2813	3966	2482	1134	7259	5257	5249	407	2818	0	0	0	7105	0	0	46	0
OG3036.nex	343	780	267540	36452	13.625	667	0.855	640	0.821	14071	1551	15914	16281	10846	11739	3496	16324	18003	26414	5374	9689	12479	9464	15022	15431	10370	10988	1832	5800	0	0	0	35108	0	0	1344	0
OG3039.nex	343	193	66199	4210	6.36	152	0.788	115	0.596	3859	1033	4731	2997	2699	4448	394	4472	4544	5497	967	3046	462	3104	2406	4819	4836	4145	642	2888	0	0	0	4053	0	0	157	0
OG3040.nex	343	392	134456	9519	7.08	369	0.941	359	0.916	11316	1418	8129	8602	6303	8033	1602	4219	12227	7706	1497	7421	4612	5571	5561	13627	7202	5580	1055	3256	0	0	0	7841	0	0	1678	0
OG3041.nex	343	327	112161	11915	10.623	314	0.96	309	0.945	5035	1054	8436	8141	4706	6458	2491	6006	6421	11045	2077	4829	3406	3994	3921	7800	5210	5207	723	3286	0	0	0	7195	0	0	4720	0
OG3043.nex	343	198	67914	5107	7.52	179	0.904	170	0.859	5724	645	3003	4915	1024	4566	2063	6596	4589	6535	779	2120	2877	1920	2281	3684	2719	4638	662	1467	0	0	0	4753	0	0	354	0
OG3045.nex	343	538	184534	26597	14.413	537	0.998	533	0.991	8287	2253	8392	7802	7305	9626	3191	11886	9304	17686	2770	8850	5437	5271	6600	14543	9403	11485	1896	5950	0	0	0	11298	0	0	15299	0
OG3046.nex	343	328	112504	8988	7.989	265	0.808	248	0.756	5927	1326	6187	8407	5334	6492	2428	7867	7821	8884	1718	3614	4445	3530	5211	5628	4616	8284	1481	4316	0	0	0	8858	0	0	130	0
OG3047.nex	343	360	123480	7041	5.702	356	0.989	351	0.975	8279	1256	5601	8143	6496	7195	2233	7228	8540	12156	2734	7018	4672	3017	3778	8480	7158	7421	437	4597	0	0	0	6840	0	0	201	0
OG3049.nex	343	734	251762	20763	8.247	732	0.997	727	0.99	12764	3307	17139	14395	10194	12907	4793	15916	13258	23364	3319	12886	9258	6736	9993	20958	13006	15523	3379	7904	0	0	0	17619	0	0	3144	0
OG3052.nex	343	314	107702	11862	11.014	306	0.975	299	0.952	3752	595	7924	7469	4672	4497	1710	7011	5162	9440	1870	4826	5039	4370	7171	6172	5064	4683	956	3457	0	0	0	11618	0	0	244	0
OG3054.nex	343	2717	931931	85873	9.215	2686	0.989	2669	0.982	42726	9496	51524	49292	51156	37250	19446	62489	51626	86679	16871	46581	30631	27256	35947	80955	48146	57519	11076	29392	0	0	0	70644	0	0	15229	0
OG3055.nex	343	451	154693	12864	8.316	451	1.0	449	0.996	7730	1208	9109	9797	5319	4005	3252	10625	11140	17488	2712	8328	2696	7095	7757	11602	6961	9529	1447	4029	0	0	0	11726	0	0	1138	0
OG3056.nex	343	557	191051	21920	11.473	545	0.978	538	0.966	8654	1372	11582	9412	6738	7688	2624	11795	11024	14043	3461	8554	10429	6139	9838	17766	10444	10165	1573	5830	0	0	0	11698	0	0	10222	0
OG3057.nex	343	307	105301	13920	13.219	301	0.98	294	0.958	5038	464	5191	6036	4986	5214	2340	4940	11333	7793	1470	5387	2903	4243	4675	6772	4474	4318	791	3013	0	0	0	8904	0	0	5016	0
OG3058.nex	343	1361	466823	59758	12.801	1341	0.985	1326	0.974	22124	5927	23309	27412	20982	15650	8138	31874	25979	54248	7924	19014	10633	15760	15374	37207	20627	25901	5461	13521	0	0	0	46274	0	0	13484	0
OG3059.nex	343	1669	572467	89750	15.678	1659	0.994	1650	0.989	24204	3080	34243	31481	21110	23679	8238	37119	34497	50437	9298	29157	16261	17624	19586	50609	26967	31361	2176	11590	0	0	0	51761	0	0	37989	0
OG3062.nex	343	347	119021	8861	7.445	298	0.859	280	0.807	10486	1038	6097	6908	3222	6401	2388	6553	6365	14181	2669	5833	4725	2958	6837	8770	5328	6178	354	2869	0	0	0	8332	0	0	529	0
OG3064.nex	343	269	92267	11317	12.265	266	0.989	266	0.989	4068	968	2289	2772	5967	4427	1255	6312	2811	11487	1521	3409	4343	3090	3527	6280	4986	5765	1593	4080	0	0	0	6188	0	0	5129	0
OG3065.nex	343	356	122108	9419	7.714	341	0.958	325	0.913	10572	1210	5804	5759	4234	9057	2647	8362	6608	12409	1848	5059	5706	2555	3074	9359	6565	8526	957	2378	0	0	0	8545	0	0	874	0
OG3066.nex	343	346	118678	18337	15.451	338	0.977	328	0.948	5552	3106	5274	6795	3864	5335	3048	6716	8158	7983	2325	4589	4725	4694	4886	8383	4066	5759	1311	3772	0	0	0	11764	0	0	6573	0
OG3068.nex	343	292	100156	6650	6.64	272	0.932	251	0.86	5770	824	6769	8606	3836	3592	1786	6077	8672	7493	2859	3152	2871	4275	7812	5458	5418	4845	1552	1839	0	0	0	6132	0	0	518	0
OG3069.nex	343	254	87122	4928	5.656	197	0.776	186	0.732	5568	553	5979	4541	5028	6690	2073	5299	5350	6318	2610	4384	2743	2959	3464	5272	3645	5766	626	3326	0	0	0	4826	0	0	102	0
OG3072.nex	343	273	93639	6530	6.974	235	0.861	213	0.78	6375	194	2736	3219	5741	9096	1100	4998	3954	9992	2073	2722	2932	3614	4227	6797	7178	4958	800	4403	0	0	0	6279	0	0	251	0
OG3073.nex	343	618	211974	34284	16.174	588	0.951	567	0.917	7829	1500	13838	11446	8706	10311	5286	10342	13626	15514	4419	9424	9757	5303	8063	11555	8272	10379	3343	8777	0	0	0	24721	0	0	9563	0
OG3074.nex	343	299	102557	22106	21.555	287	0.96	280	0.936	3579	1506	5108	5365	3469	4089	2357	5263	4736	8719	1496	3939	3743	3044	3634	5862	4472	3926	1355	4789	0	0	0	10173	0	0	11933	0
OG3075.nex	343	343	117649	16087	13.674	311	0.907	302	0.88	6206	1004	4624	6067	5025	4486	3338	4920	10369	9995	1191	5555	5965	4124	3492	7744	6268	6333	2552	2304	0	0	0	7203	0	0	8884	0
OG3076.nex	343	314	107702	8374	7.775	294	0.936	288	0.917	5344	1690	2575	3519	9358	3441	2644	7639	6259	11313	2283	3050	3545	3426	3618	6908	6206	6339	2669	7502	0	0	0	7850	0	0	524	0
OG3078.nex	343	536	183848	37661	20.485	515	0.961	506	0.944	7558	2320	7286	6033	8434	7924	2778	12586	7004	16032	3165	6674	7017	4957	7010	12569	6384	8372	3298	8786	0	0	0	12329	0	0	25332	0
OG3080.nex	343	233	79919	18231	22.812	225	0.966	214	0.918	4832	427	4548	7171	1776	2302	972	2776	3828	8043	1000	4218	1574	3062	3509	4552	4071	2312	22	693	0	0	0	5359	0	0	12872	0
OG3083.nex	343	187	64141	4492	7.003	175	0.936	171	0.914	2907	1127	4327	4842	2931	3289	235	3845	4301	6643	1501	3548	1536	2324	2445	3529	3000	4762	958	1599	0	0	0	4115	0	0	377	0
OG3084.nex	343	274	93982	6582	7.003	255	0.931	247	0.901	3587	1269	5427	5435	6211	2520	1891	4922	7170	10579	2099	5676	3377	3103	5403	5840	5110	3821	821	3139	0	0	0	6302	0	0	280	0
OG3085.nex	343	333	114219	9026	7.902	327	0.982	323	0.97	5977	446	5815	7531	4404	3787	2231	5366	7353	9743	1522	6171	6974	4574	6443	7474	5336	8079	1770	4197	0	0	0	7326	0	0	1700	0
OG3086.nex	343	388	133084	12673	9.523	384	0.99	380	0.979	6462	265	10518	10761	4692	3527	1951	6238	10210	11733	2732	6993	6673	4214	7429	9376	6362	5785	538	3952	0	0	0	8539	0	0	4134	0
OG3090.nex	343	320	109760	10820	9.858	267	0.834	254	0.794	5346	982	8513	6732	5667	5502	3064	7469	7648	8521	2731	3910	3161	2398	3141	5570	5054	7117	1559	4855	0	0	0	10560	0	0	260	0
OG3091.nex	343	337	115591	16355	14.149	311	0.923	299	0.887	4035	1312	5467	4350	6477	7312	3948	6429	3955	9992	2185	5139	3721	3630	4645	5842	5671	6440	3190	5496	0	0	0	15840	0	0	515	0
OG3093.nex	343	293	100499	9374	9.327	283	0.966	280	0.956	5254	1045	5110	4395	4236	5389	2256	6355	6852	10675	1127	3601	4669	3750	4387	7629	5097	5586	499	3213	0	0	0	7913	0	0	1461	0
OG3094.nex	343	262	89866	8337	9.277	262	1.0	261	0.996	4124	397	6762	7926	2571	3014	1701	5300	5871	9102	1301	5069	3173	3928	5188	5814	3605	3714	553	2416	0	0	0	6553	0	0	1784	0
OG3095.nex	343	463	158809	30125	18.969	418	0.903	391	0.844	10146	1261	8178	7340	4904	7932	2077	10973	8347	12065	1617	7431	5098	4184	4460	9014	9525	9233	701	4198	0	0	0	9727	0	0	20398	0
OG3098.nex	343	1026	351918	168479	47.875	901	0.878	838	0.817	10822	2389	8558	8320	14588	10413	3393	11615	14115	18199	4156	7616	7879	5871	8016	12613	9917	10516	4217	10226	0	0	0	45144	0	0	123335	0
OG3100.nex	343	531	182133	14977	8.223	453	0.853	433	0.815	14139	1725	9719	9703	5969	11368	3360	8514	10104	17625	4235	6509	8118	4802	8142	10489	10869	12589	2279	6898	0	0	0	14868	0	0	109	0
OG3101.nex	343	325	111475	6946	6.231	274	0.843	256	0.788	8759	781	5369	5722	2342	6354	2227	7848	6528	11136	1550	4697	7858	2348	4762	8433	6334	8564	382	2535	0	0	0	6500	0	0	446	0
OG3102.nex	343	1007	345401	72221	20.909	1006	0.999	1001	0.994	13150	3689	12730	13935	13642	10155	4807	18731	15315	35113	5055	19273	12466	9227	11993	29379	16989	14455	3996	9080	0	0	0	32235	0	0	39986	0
OG3103.nex	343	414	142002	15301	10.775	375	0.906	360	0.87	7274	2311	10246	9600	5509	7254	4967	8554	8061	12215	3111	4626	5359	3135	4931	7227	6048	7870	1484	6919	0	0	0	14906	0	0	395	0
OG3104.nex	343	352	120736	7704	6.381	321	0.912	309	0.878	6928	1535	5075	5866	6575	6196	2946	8758	7124	11725	2353	4491	4962	2986	4757	7720	5792	8758	2691	5794	0	0	0	7392	0	0	312	0
OG3105.nex	343	334	114562	11361	9.917	325	0.973	318	0.952	6418	824	6068	7141	4643	5553	1234	8972	6845	12427	1495	6107	3444	4424	4480	7139	5664	7145	617	2561	0	0	0	10023	0	0	1338	0
OG3106.nex	343	578	198254	15659	7.898	577	0.998	568	0.983	8409	1950	11134	12173	7802	5291	5252	13713	12764	20473	4036	9279	9915	6208	10019	17144	8430	9889	2284	6430	0	0	0	13296	0	0	2363	0
OG3107.nex	343	242	83006	6709	8.083	231	0.955	226	0.934	4317	1948	3247	5109	4763	4629	1287	5185	4020	7545	1532	4509	3532	2210	2692	5846	3870	5203	1275	3578	0	0	0	6534	0	0	175	0
OG3108.nex	343	460	157780	13175	8.35	385	0.837	361	0.785	9832	1531	8221	10396	5117	10713	3439	11395	9513	14308	2928	6152	5698	5040	5926	9994	7404	11273	951	4774	0	0	0	12883	0	0	292	0
OG3110.nex	343	173	59339	4591	7.737	151	0.873	148	0.855	1756	377	5657	4425	2310	2331	1107	3232	3362	4550	1736	3635	3610	1592	1575	5001	1759	3405	720	2608	0	0	0	3807	0	0	784	0
OG3112.nex	343	281	96383	12106	12.56	263	0.936	259	0.922	5078	1318	4312	2711	5680	4704	2383	5969	2510	10636	1228	2498	4539	1703	4879	6660	5357	6603	1746	3763	0	0	0	10678	0	0	1428	0
OG3114.nex	343	210	72030	5078	7.05	200	0.952	197	0.938	2588	1187	4436	2484	3242	4620	1443	6054	3630	7424	943	3630	2032	2756	2288	5261	4063	4724	1028	3119	0	0	0	4830	0	0	248	0
OG3116.nex	343	285	97755	6370	6.516	238	0.835	224	0.786	5629	838	6539	7084	6598	4766	1494	5115	7154	7245	1306	6132	3639	3921	5930	3271	2952	5647	2392	3733	0	0	0	5985	0	0	385	0
OG3117.nex	343	179	61397	4091	6.663	177	0.989	174	0.972	3678	1029	2758	3107	2527	3402	504	5818	2992	5984	783	3189	2219	1467	2676	5870	2964	4473	354	1512	0	0	0	3938	0	0	153	0
OG3118.nex	343	187	64141	4394	6.851	133	0.711	125	0.668	4094	297	3411	3990	3515	4619	1415	2702	3201	8526	1435	2826	2153	1918	2860	2868	3248	3878	1490	1301	0	0	0	3927	0	0	467	0
OG3119.nex	343	288	98784	8573	8.679	287	0.997	283	0.983	5614	355	5970	6719	5149	3883	1778	5446	7092	8378	2079	5501	2569	3928	5310	6697	5429	5003	685	2626	0	0	0	7491	0	0	1082	0
OG3120.nex	343	345	118335	8990	7.597	305	0.884	284	0.823	8152	2140	5523	6152	3268	8589	2167	8248	4973	12502	2019	5392	8046	2663	4578	7331	6287	7493	608	3214	0	0	0	8628	0	0	362	0
OG3121.nex	343	207	71001	5154	7.259	186	0.899	171	0.826	4782	707	4017	2678	3712	5352	1230	4173	4286	6945	994	2269	4862	2583	1891	4585	2226	5507	567	2481	0	0	0	4761	0	0	393	0
OG3122.nex	343	557	191051	12516	6.551	515	0.925	493	0.885	10421	1933	8203	9667	9097	9411	4409	12290	10935	26799	3615	7964	6218	6273	9728	14169	8431	9733	2252	6987	0	0	0	11700	0	0	816	0
OG3125.nex	343	418	143374	29096	20.294	416	0.995	412	0.986	7275	849	6629	6115	4325	8292	3288	6547	5522	10119	1319	6607	8204	5095	4058	10448	5823	8171	1166	4426	0	0	0	9614	0	0	19482	0
OG3128.nex	343	197	67571	5475	8.103	184	0.934	181	0.919	3574	1143	2150	2075	4573	3699	1432	5172	2214	7716	1606	1527	2372	1855	2823	4619	2538	5876	1426	3706	0	0	0	4532	0	0	943	0
OG3129.nex	343	636	218148	22398	10.267	615	0.967	600	0.943	11056	1386	13713	12167	7572	7833	2855	13947	13600	22244	3867	12855	7542	8115	7510	17953	12061	11760	1285	6429	0	0	0	19081	0	0	3317	0
